,sign,count,geometry
139071,Stop,3.0,POINT (-114.13286782039735 51.0362039537268)
139091,Stop,3.0,POINT (-114.12808864815132 51.02649630573657)
139107,Stop,1.0,POINT (-114.11277579467965 51.07522636339245)
139108,Stop,1.0,POINT (-114.10185368219437 51.020035900451525)
139131,Yield,1.0,POINT (-113.9588989706181 51.006961770398064)
139142,Stop,0.0,POINT (-114.02934187913682 51.05858022573192)
139150,Yield,1.0,POINT (-113.950703778082 51.16295378153801)
139165,Stop,3.0,POINT (-114.16384738935368 51.17833189865559)
139167,Stop,2.0,POINT (-114.15689516795003 50.89233853111062)
139170,Stop,3.0,POINT (-114.05732918378514 51.02155196999384)
139190,Yield,3.0,POINT (-114.2165071568335 51.01520012053162)
139192,Yield,3.0,POINT (-113.95253529281091 51.16697858329958)
139203,Stop,2.0,POINT (-114.0892816007703 51.0907583699924)
139204,Stop,1.0,POINT (-114.03794828146903 51.05792268706297)
139215,Stop,1.0,POINT (-114.10331950482767 51.01998781916389)
139225,Yield,1.0,POINT (-114.07198834599107 50.961106098661325)
139228,Stop,3.0,POINT (-113.96379926680392 51.08166946492089)
139230,Yield,3.0,POINT (-113.9253937536742 51.100198838731295)
139233,Yield,2.0,POINT (-114.08468159016299 51.10169467219052)
139234,Stop,1.0,POINT (-113.95378418233953 51.006821313120085)
139243,Stop,3.0,POINT (-114.06648157720821 51.005550000401385)
139247,Stop,3.0,POINT (-113.94612342129729 50.91128171348159)
139252,Stop,1.0,POINT (-114.07804856848084 51.03146492938633)
139264,Stop,3.0,POINT (-114.1081396945452 51.0677725799616)
139269,Yield,1.0,POINT (-114.01735234760777 50.984937552713404)
139270,Yield,3.0,POINT (-113.94495554088653 50.882269996672065)
139298,Yield,3.0,POINT (-114.14847078108325 51.107622960486275)
139302,Stop,4.0,POINT (-114.08627839856219 51.04632628168491)
139304,Yield,1.0,POINT (-114.02482244696591 50.880878500472036)
139308,Stop,1.0,POINT (-114.10958794444336 51.025744631550936)
139312,Yield,3.0,POINT (-113.9484735984229 50.89509372290535)
139314,Stop,4.0,POINT (-113.96252963990945 51.091264134060985)
139319,Stop,1.0,POINT (-114.14831921708455 51.04852349526979)
139329,Yield,3.0,POINT (-114.14542310684443 51.052436375249506)
139345,Stop,3.0,POINT (-113.96148951027675 50.95764212675833)
139353,Stop,1.0,POINT (-114.21098241650205 51.059505681374546)
139365,Stop,2.0,POINT (-114.20350820293613 51.03810436880313)
139372,Stop,2.0,POINT (-113.93693309403167 50.92201979269354)
139384,Stop,3.0,POINT (-114.07838397549934 51.02833439395155)
139386,Stop,3.0,POINT (-114.0717586951438 51.09245883007089)
139389,Stop,2.0,POINT (-114.04845966758134 51.02665084801813)
139397,Yield,0.0,POINT (-114.04730128525281 51.02419792355679)
139399,Yield,1.0,POINT (-113.94979026054678 51.1293438953416)
139402,Yield,3.0,POINT (-113.95327271315175 50.90979277423423)
139417,Yield,0.0,POINT (-113.94679396186626 51.12659942767282)
139440,Stop,0.0,POINT (-114.14700852901981 51.03790588857192)
139445,Yield,3.0,POINT (-114.13916651835859 51.13718023061584)
139447,Stop,3.0,POINT (-114.09103821387792 51.02323083583999)
139451,Yield,3.0,POINT (-114.09104739135353 51.15365939938485)
139460,Yield,3.0,POINT (-114.1964100243291 51.0450631150758)
139462,Stop,3.0,POINT (-114.12087834633829 51.03020640283695)
139469,Yield,4.0,POINT (-114.2498989386741 51.12043686109908)
139497,Yield,3.0,POINT (-113.91045037488502 50.898591719490334)
139507,Stop,1.0,POINT (-114.09169759361923 51.03647948203979)
139510,Stop,1.0,POINT (-114.13399065259789 51.03298804911629)
139512,Stop,3.0,POINT (-113.99161450022252 51.07284750624529)
139519,Stop,0.0,POINT (-114.07137482237613 51.05134410686216)
139529,Yield,3.0,POINT (-114.03498903310144 51.032943187598114)
139534,Yield,3.0,POINT (-113.92693467654532 51.10370470217136)
139545,Stop,1.0,POINT (-114.23419277738088 51.15395987293321)
139552,Stop,0.0,POINT (-114.0646951280985 51.022901356852174)
139555,Stop,3.0,POINT (-114.24233324380975 51.122962633420734)
139560,Stop,3.0,POINT (-114.13236773234759 50.966299547242905)
139569,Yield,3.0,POINT (-114.08912149877473 51.15573309689334)
139579,Yield,1.0,POINT (-114.14713612860061 51.16820279237564)
139584,Stop,5.0,POINT (-114.1337938365766 51.1346560792919)
139593,Yield,0.0,POINT (-113.95885181961071 50.97897216240789)
139595,Stop,2.0,POINT (-114.11769783807097 51.170463986018135)
139596,Yield,4.0,POINT (-114.0161045225475 50.954382509367875)
139598,Yield,1.0,POINT (-114.0822066960125 51.09412586430624)
139606,Yield,1.0,POINT (-114.09049542004145 51.026061130731435)
139619,Yield,3.0,POINT (-113.9523580955509 51.11238654446635)
139625,Stop,3.0,POINT (-113.94240927039337 50.92207482279598)
139633,Stop,3.0,POINT (-114.14666570741554 51.03038795478997)
139636,Stop,3.0,POINT (-114.0945223696833 51.08223266638074)
139646,Yield,1.0,POINT (-113.9464255838903 51.13230637900157)
139653,Stop,3.0,POINT (-114.17344476667736 51.08143373666269)
139657,Stop,5.0,POINT (-114.04794265418359 51.02738582500418)
139663,Stop,3.0,POINT (-113.97673506910462 51.05631307583947)
139668,Stop,3.0,POINT (-114.09719843295991 51.03154693531617)
139673,Stop,2.0,POINT (-113.98499960562918 50.89199855819072)
139684,Yield,3.0,POINT (-114.05315613869277 51.06586706894745)
139686,Yield,1.0,POINT (-114.05974640947461 51.0615928202083)
139691,Stop,0.0,POINT (-113.94662655682083 51.13234028795936)
139697,Stop,2.0,POINT (-114.17251936824556 51.13527041774584)
139701,Yield,1.0,POINT (-114.0013347535431 51.0736152203497)
139727,Yield,2.0,POINT (-113.94501389825264 50.90970994594053)
139729,Yield,3.0,POINT (-113.95432918404617 50.90012789838937)
139731,Yield,1.0,POINT (-114.12774289483417 51.05859856053409)
139746,Yield,3.0,POINT (-114.0317840926949 50.886719225050946)
139748,Yield,1.0,POINT (-113.957789453948 50.925271999123176)
139749,Stop,4.0,POINT (-114.09468177815724 51.02025934103881)
139755,Stop,0.0,POINT (-114.07557225584692 50.90000153993188)
139795,Stop,3.0,POINT (-114.11953132544467 51.034654975752595)
139811,Stop,3.0,POINT (-114.14736330481026 51.088406643265365)
139825,Stop,1.0,POINT (-114.13982725546686 51.02860588011112)
139851,Yield,3.0,POINT (-113.96122391371867 50.89320742212457)
139852,Stop,4.0,POINT (-113.9412311294422 51.10645251891898)
139862,Stop,3.0,POINT (-114.092234283756 50.979433828029435)
139863,Stop,3.0,POINT (-113.96054496760203 51.152201550356)
139869,Yield,2.0,POINT (-114.0431025892599 51.05970639170158)
139885,Yield,3.0,POINT (-114.08476036195417 51.156680926376204)
139886,Stop,3.0,POINT (-114.10220374424206 51.034932295043646)
139898,Yield,3.0,POINT (-113.96396022460677 51.12367762125185)
139912,Stop,0.0,POINT (-113.9697360616727 50.965186081673465)
139916,Stop,2.0,POINT (-114.00486978329027 51.05481254709687)
139935,Stop,3.0,POINT (-113.97564460067048 51.03614821848108)
139968,Yield,3.0,POINT (-114.24279887510802 51.152502687134124)
139988,Yield,3.0,POINT (-113.97633070017875 51.11344427388201)
139989,Stop,3.0,POINT (-114.12589490155395 50.94108900626063)
139993,Stop,0.0,POINT (-114.10609778959935 51.041500567607436)
139998,Yield,3.0,POINT (-114.16459008517091 51.07010688981162)
140000,Stop,1.0,POINT (-114.05057162967626 51.026172115846734)
140007,Stop,4.0,POINT (-113.97615954758568 51.091977336214335)
140011,Yield,1.0,POINT (-113.96796498475308 50.93179704734306)
140029,Yield,1.0,POINT (-113.95337720306092 50.883026944607785)
140031,Yield,1.0,POINT (-114.1540193828577 51.09061206842917)
140063,Stop,3.0,POINT (-114.06331292992455 51.11784558158289)
140073,Stop,3.0,POINT (-113.95242935164704 50.877061279560465)
140074,Stop,4.0,POINT (-114.19921883150292 51.05974713649563)
140087,Yield,0.0,POINT (-114.04796929859191 51.02763839666967)
140097,Yield,3.0,POINT (-113.9105950931322 50.900830823919335)
140104,Stop,0.0,POINT (-114.01798590215488 51.03815520820299)
140107,Yield,4.0,POINT (-113.9635479990451 50.90677521502688)
140128,Stop,1.0,POINT (-114.12674403195865 51.034850697487556)
140134,Stop,2.0,POINT (-114.25191416834895 51.143582568969464)
140145,Stop,3.0,POINT (-114.07172454207398 51.07952342506023)
140148,Stop,3.0,POINT (-114.07376151870048 50.99331476672658)
140151,Stop,3.0,POINT (-114.06365150126636 51.10251929342959)
140177,Yield,3.0,POINT (-114.0459648287732 51.06335426763695)
140184,Stop,1.0,POINT (-114.05058655695419 51.02648468611612)
140188,Stop,1.0,POINT (-114.13966492253043 51.03299334417593)
140197,Yield,1.0,POINT (-114.15009913740698 51.169989996061126)
140202,Yield,3.0,POINT (-113.94033887621745 50.90284977295689)
140226,Stop,3.0,POINT (-114.0871627575489 51.10471546422714)
140227,Stop,1.0,POINT (-114.08117988216591 50.99239893132739)
140231,Stop,2.0,POINT (-114.20814171257864 51.09418011673981)
140244,Yield,3.0,POINT (-113.92979334127135 50.91114408207879)
140252,Stop,0.0,POINT (-114.09066423642378 51.08319013437055)
140264,Stop,0.0,POINT (-114.05211206935392 51.08867773630055)
140294,Yield,1.0,POINT (-114.16034776069407 51.16831709665726)
140299,Yield,1.0,POINT (-114.07149507770798 50.8869886201864)
140347,Stop,0.0,POINT (-114.16002421681956 51.038370795501066)
140349,Stop,2.0,POINT (-114.07827697181044 51.05156014694548)
140353,Yield,3.0,POINT (-113.95415049738513 51.159826032941744)
140360,Stop,2.0,POINT (-114.07170072612335 51.034206931649024)
140376,Yield,3.0,POINT (-113.9578339288806 50.907412849553246)
140380,Stop,4.0,POINT (-114.09760939457584 51.126622821355056)
140382,Yield,1.0,POINT (-114.17011290571988 51.03796959345745)
140399,Stop,4.0,POINT (-114.08473774232303 51.12686505560508)
140420,Stop,3.0,POINT (-114.11254497517874 51.06967490872705)
140436,Yield,1.0,POINT (-113.98891504498395 50.905728666623126)
140464,Yield,1.0,POINT (-113.9261030063151 50.904509287552095)
140469,Yield,3.0,POINT (-113.96752195299689 50.87681974470666)
140481,Yield,1.0,POINT (-114.09040587660628 51.15305927966722)
140493,Stop,3.0,POINT (-113.95080123931517 51.16105092309799)
140496,Yield,3.0,POINT (-114.05882813372757 50.93087079302067)
140504,Yield,1.0,POINT (-114.21126206782324 51.033538992209)
140527,Yield,3.0,POINT (-113.96596286090362 50.90368512030588)
140535,Stop,4.0,POINT (-114.05079697237097 51.04529738090859)
140536,Yield,0.0,POINT (-114.18729009839731 51.038143661268876)
140552,Stop,0.0,POINT (-114.05351473795459 51.042208429575574)
140566,Yield,3.0,POINT (-113.94692980803234 50.91267243083072)
140571,Yield,1.0,POINT (-114.08192756958948 50.906280289884876)
140584,Stop,3.0,POINT (-114.04467448730978 50.90676445087897)
140591,Stop,2.0,POINT (-114.04309059140708 51.08724570912504)
140618,Stop,3.0,POINT (-114.0572912040821 51.08059005767367)
140639,Yield,1.0,POINT (-114.0999554272117 51.02022660799742)
140645,Yield,1.0,POINT (-114.16854195584038 51.1447958597575)
140648,Yield,3.0,POINT (-114.016278044317 50.95850744838232)
140669,Yield,2.0,POINT (-114.11328698243085 51.01699091962158)
140676,Yield,4.0,POINT (-114.15291103577242 51.17763634283537)
140684,Yield,1.0,POINT (-114.03519446230293 50.874681911463135)
140685,Yield,2.0,POINT (-114.07712534650328 51.170890540871866)
140710,Stop,1.0,POINT (-114.08992584385655 51.09901486706933)
140735,Yield,3.0,POINT (-113.96840769536797 50.90357439856255)
140744,Stop,0.0,POINT (-114.08352327601783 51.03116177258113)
140751,Stop,3.0,POINT (-114.1705034408522 51.17789264692654)
140752,Yield,1.0,POINT (-113.98220101762165 51.071621478122445)
140757,Stop,3.0,POINT (-113.94649325742756 51.12955386709931)
140758,Stop,2.0,POINT (-114.09684883438182 51.04133548401327)
140763,Stop,3.0,POINT (-114.05274777261691 51.05961175982504)
140776,Yield,3.0,POINT (-114.0662060324796 51.0991892341278)
140786,Stop,4.0,POINT (-113.95482507318135 50.91820530777349)
140791,Stop,3.0,POINT (-114.14594478025779 51.10745180160349)
140802,Stop,4.0,POINT (-114.0599940750771 51.05876692629586)
140804,Yield,3.0,POINT (-114.19039204911354 51.027474292534166)
140822,Stop,3.0,POINT (-113.97601071282611 50.965531910554134)
140826,Stop,3.0,POINT (-114.11989205842957 51.16368976781203)
140838,Yield,3.0,POINT (-113.94050311397545 50.912803897061174)
140847,Stop,3.0,POINT (-114.21357268728227 51.03271488376626)
140858,Stop,4.0,POINT (-114.0489925615115 51.04715744160518)
140890,Stop,0.0,POINT (-114.18788824359004 51.15411217967272)
140891,Yield,3.0,POINT (-113.93025595986028 50.9025211078826)
140898,Yield,1.0,POINT (-114.08798330788974 51.16068234171973)
140920,Yield,3.0,POINT (-114.13023492587577 51.17305563066161)
140928,Yield,3.0,POINT (-113.967156363734 50.90353426194054)
140934,Yield,3.0,POINT (-114.03700029063592 51.11571999776128)
140936,Stop,3.0,POINT (-114.11566017494606 50.935612821845105)
140945,Stop,0.0,POINT (-114.05322520341305 51.04216768634803)
140948,Stop,3.0,POINT (-114.2108225492692 51.0306288549527)
140958,Stop,3.0,POINT (-114.09392624541293 51.04240842143631)
140965,Yield,0.0,POINT (-114.17432952288328 51.15429340113972)
140970,Yield,3.0,POINT (-114.01553629298353 50.88449687692567)
140974,Stop,3.0,POINT (-114.20369496117375 51.04036651716189)
141028,Yield,3.0,POINT (-114.24256021597607 51.15293719124659)
141043,Yield,3.0,POINT (-113.91575323944109 50.895464356915085)
141050,Stop,4.0,POINT (-114.1357313072325 51.04067510355009)
141056,Stop,0.0,POINT (-113.9528690578982 50.8831825594532)
141057,Yield,3.0,POINT (-114.08830095847522 51.16041798472562)
141058,Stop,2.0,POINT (-113.95628140201468 50.910848250219615)
141060,Stop,3.0,POINT (-114.08258540349358 50.976646110561816)
141062,Stop,3.0,POINT (-114.15928854757948 51.07724426432267)
141065,Stop,0.0,POINT (-114.06791291025804 51.156909626014)
141077,Stop,3.0,POINT (-113.9507811718075 51.159783572603615)
141084,Stop,0.0,POINT (-113.94312738998967 50.91392198152436)
141088,Stop,4.0,POINT (-114.17586441827108 51.01624576000948)
141090,Yield,3.0,POINT (-114.1570709312484 51.11390141580697)
141099,Stop,1.0,POINT (-114.11772867931896 51.03879019072398)
141106,Yield,3.0,POINT (-113.96755426191548 51.15746244793533)
141109,Stop,4.0,POINT (-114.07730882574542 50.92405797257567)
141112,Stop,0.0,POINT (-114.18458347655462 51.02322646138565)
141116,Stop,0.0,POINT (-113.91223987276287 50.950485958292546)
141122,Yield,4.0,POINT (-113.93261180499427 50.90070550535319)
141163,Stop,4.0,POINT (-114.07960029116538 51.028157705127725)
141183,Yield,3.0,POINT (-113.93901375175254 50.908898729736016)
141197,Stop,3.0,POINT (-113.94057717273309 50.92356895955846)
141206,Yield,3.0,POINT (-114.0055035467621 50.91740595302359)
141216,Stop,0.0,POINT (-114.05342737085014 51.04519141749391)
141223,Stop,1.0,POINT (-113.96934677716818 50.91143146765739)
141226,Stop,3.0,POINT (-114.06275686490477 51.0232838937159)
141228,Yield,1.0,POINT (-114.12526728148208 51.03975349004108)
141229,Stop,4.0,POINT (-114.24936433684927 51.09207644631982)
141260,Stop,3.0,POINT (-113.95103448986988 50.89889229483935)
141267,Yield,3.0,POINT (-113.966087935217 50.90640327424111)
141306,Stop,4.0,POINT (-114.09000855354897 51.05519846330585)
141321,Yield,1.0,POINT (-113.94708670137062 51.119035733282836)
141341,Stop,3.0,POINT (-114.06518637020986 51.01091604132858)
141361,Yield,3.0,POINT (-113.93297068378506 50.911809106665665)
141362,Yield,3.0,POINT (-114.05276145491176 51.153823090565005)
141371,Stop,0.0,POINT (-114.14503769383737 51.02097411744749)
141373,Yield,1.0,POINT (-113.97169895989254 50.909042584492305)
141390,Yield,0.0,POINT (-113.9721342074577 51.11101992504213)
141402,Stop,3.0,POINT (-113.98531581266292 50.89200912384754)
141426,Yield,3.0,POINT (-114.03064526906333 50.875040674415104)
141432,Stop,1.0,POINT (-114.15863724605087 51.09373333448418)
141436,Stop,3.0,POINT (-114.18101644641375 51.081457146541766)
141440,Stop,3.0,POINT (-114.14250854271265 51.0449404630268)
141450,Yield,1.0,POINT (-114.1592665694497 51.16244352522868)
141471,Stop,1.0,POINT (-114.04986576757989 51.02747625731536)
141476,Stop,0.0,POINT (-113.97430905712788 50.96039285585429)
141490,Stop,1.0,POINT (-114.19914245452244 51.09415862457486)
141495,Yield,3.0,POINT (-114.0354201830709 50.8695309774028)
141507,Stop,0.0,POINT (-114.12969683064584 51.041376328088155)
141514,Stop,2.0,POINT (-113.96918908696864 50.913239338686125)
141516,Yield,1.0,POINT (-114.08115482450256 51.008962808307004)
141518,Stop,3.0,POINT (-114.13953830117283 51.03630599510088)
141535,Stop,3.0,POINT (-114.05114944805806 51.041165131842654)
141536,Yield,3.0,POINT (-113.96574867962843 50.89745558329386)
141541,Yield,3.0,POINT (-114.1540773711544 51.179043649656236)
141552,Stop,3.0,POINT (-113.93572269266893 51.129615312807196)
141557,Yield,0.0,POINT (-114.17053785510178 51.03774351926668)
141560,Stop,3.0,POINT (-114.0713044556724 51.099938960226446)
141574,Yield,3.0,POINT (-113.93603077290317 51.13049594494215)
141592,Stop,3.0,POINT (-114.16351185183996 50.8930538582547)
141606,Yield,1.0,POINT (-113.97077180830546 50.91282147438994)
141622,Stop,3.0,POINT (-114.14823326056435 51.0376832962598)
141635,Yield,1.0,POINT (-114.18908366923301 51.065294024630205)
141643,Stop,0.0,POINT (-113.97006533776538 51.12532753522357)
141649,Stop,0.0,POINT (-113.9701949381668 50.965031689200295)
141650,Yield,1.0,POINT (-113.9822299504849 50.97209437617549)
141659,Yield,1.0,POINT (-114.14897756139972 51.05216436914227)
141676,Yield,3.0,POINT (-114.00756996527647 51.06528859448526)
141681,Stop,3.0,POINT (-114.15695596969726 51.035079938743145)
141685,Stop,3.0,POINT (-114.07930547404457 51.0939235745234)
141691,Yield,3.0,POINT (-114.02184377254045 50.981071930769765)
141693,Stop,2.0,POINT (-114.12186153163591 51.00855168826595)
141716,Stop,0.0,POINT (-113.94647525609902 51.132502897282855)
141720,Stop,3.0,POINT (-113.92984169863566 50.923973865850996)
141744,Stop,0.0,POINT (-113.9432169158779 50.91424686385179)
141746,Stop,3.0,POINT (-114.02959463449149 50.873787935922046)
141764,Yield,2.0,POINT (-114.08595392345529 51.15172506335934)
141779,Stop,1.0,POINT (-114.1506826564614 51.16337854942294)
141780,Stop,3.0,POINT (-114.11323532760811 50.903251497716866)
141782,Yield,3.0,POINT (-114.12213935744671 51.17544776192186)
141789,Stop,3.0,POINT (-114.18851110920697 51.028590224848976)
141793,Stop,3.0,POINT (-114.09246194640987 51.15786500118362)
141803,Yield,1.0,POINT (-113.9588582808183 50.98968717721288)
141810,Yield,0.0,POINT (-113.9765292597888 51.1139907744207)
141813,Stop,0.0,POINT (-114.03336072477049 51.04199822350118)
141839,Yield,1.0,POINT (-114.14096181454683 51.08167051897092)
141856,Yield,1.0,POINT (-113.94971459047426 50.88421034100855)
141876,Yield,3.0,POINT (-114.11236017031416 51.17879368190052)
141883,Stop,0.0,POINT (-114.09247225816755 51.0636132109387)
141886,Yield,1.0,POINT (-114.16114156676694 51.17137220748414)
141909,Stop,3.0,POINT (-114.16436225208105 51.1731946217177)
141917,Yield,2.0,POINT (-114.1015958035288 51.06274171770645)
141926,Yield,3.0,POINT (-114.0138160286266 50.92614357157273)
